Game1,-5.5
Game2,-2.5
Game3,-4.0
Game4,-5.0
Game5,-7.5
Game6,-6.5
Game7,-4.5
Game8,-2.5
Game9,-9.5
Game10,-5.5
Game11,-6.0
Game12,-4.5
Game13,-5.0
Game14,-3.5
Game15,-8.5
Game16,-2.5
Game17,-10.5
Game18,-6.5
Game19,-8.0
Game20,3.0
Game1,-6.5
Game2,-4.5
Game3,-1.5
Game4,-3.0
Game5,-2.5
Game6,-5.5
Game7,-7.0
Game8,-6.0
Game9,-4.0
Game10,-7.5
Game11,-7.5
Game12,-5.0
Game13,-7.5
Game14,-5.5
Game15,-1.0
Game16,-4.0
Game17,-6.0
Game18,-7.5
Game19,-4.0
Game20,-7.5
Game21,-5.0
Game22,-2.5
Game23,-7.0
Game24,1.0
Game25,-3.5
Game26,-3.5
Game27,-7.0
Game28,-3.0
Game29,-5.5
Game30,-2.0
Game1,2.5
